#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Mycobacterium_bovis_AF2122/97	NC_002945.4	2541175	2541576	-	32286759	-	BQ2027_MB2308C	YP_009359653.1	133	conserved hypothetical protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2541710	2543338	+	32286760	yjcE	BQ2027_MB2309	YP_009359654.1	542	Probable conserved integral membrane transport protein YjcE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2543335	2543712	+	32288962	-	BQ2027_MB2310	YP_009359655.1	125	HYPOTHETICAL PROTEIN BQ2027_MB2310
Mycobacterium_bovis_AF2122/97	NC_002945.4	2543682	2544464	+	32286761	cdh	BQ2027_MB2311	YP_009359656.1	260	Probable CDP-diacylglycerol pyrophosphatase Cdh (CDP-diacylglycerol diphosphatase) (CDP-diacylglycerol phosphatidylhydrolase)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2544606	2544761	+	32287716	lppOa	BQ2027_MB2312	YP_009359657.1	51	Probable conserved lipoprotein lppOa
Mycobacterium_bovis_AF2122/97	NC_002945.4	2544755	2545120	+	32288214	lppOb	BQ2027_MB2313	YP_009359658.1	121	Probable conserved lipoprotein lppOb
Mycobacterium_bovis_AF2122/97	NC_002945.4	2545262	2546032	+	32288215	sseB	BQ2027_MB2314	YP_009359659.1	256	Probable thiosulfate sulfurtransferase SseB
Mycobacterium_bovis_AF2122/97	NC_002945.4	2546033	2547037	-	32288798	-	BQ2027_MB2315C	YP_009359660.1	334	hypothetical protein BQ2027_MB2315C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2547332	2548555	+	32286762	-	BQ2027_MB2316	YP_009359661.1	407	Probable aminotransferase
Mycobacterium_bovis_AF2122/97	NC_002945.4	2548778	2549416	+	32286763	-	BQ2027_MB2317	YP_009359662.1	212	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2549510	2550412	+	32286764	-	BQ2027_MB2318	YP_009359663.1	300	Probable haloalkane dehalogenase
Mycobacterium_bovis_AF2122/97	NC_002945.4	2550444	2550896	+	32286765	-	BQ2027_MB2319	YP_009359664.1	150	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2551088	2552059	+	32286766	-	BQ2027_MB2320	YP_009359665.1	323	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2552065	2554008	-	32286767	htpG	BQ2027_MB2321C	YP_009359666.1	647	PROBABLE CHAPERONE PROTEIN HTPG (HEAT SHOCK PROTEIN) (HSP90 FAMILY PROTEIN) (HIGH TEMPERATURE PROTEIN G)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2554082	2555014	-	32288127	-	BQ2027_MB2322C	YP_009359667.1	310	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2555021	2555713	+	32286768	cut2	BQ2027_MB2323	YP_009359668.1	230	PROBABLE CUTINASE CUT2
Mycobacterium_bovis_AF2122/97	NC_002945.4	2555819	2556061	+	32287770	-	BQ2027_MB2324	YP_009359669.1	80	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2556102	2557025	-	32286769	-	BQ2027_MB2325C	YP_009359670.1	307	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2557022	2557231	-	32286770	-	BQ2027_MB2326C	YP_009359671.1	69	HYPOTHETICAL PROTEIN BQ2027_MB2326C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2557815	2559104	+	32286771	-	BQ2027_MB2327	YP_009359672.1	429	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2559114	2559707	+	32286772	-	BQ2027_MB2328	YP_009359673.1	197	POSSIBLE CONSERVED MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2559494	2559928	+	32286773	-	BQ2027_MB2329	YP_009359674.1	144	POSSIBLE CONSERVED MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2559857	2560702	-	32286774	-	BQ2027_MB2330C	YP_009359675.1	281	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2561234	2561425	-	32286775	-	BQ2027_MB2331C	YP_009359676.1	63	HYPOTHETICAL GLYCINE RICH PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2561510	2561941	-	32286776	-	BQ2027_MB2332C	YP_009359677.1	143	HYPOTHETICAL GLYCINE RICH PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2562034	2562216	-	32286777	-	BQ2027_MB2333C	YP_009359678.1	60	HYPOTHETICAL PROTEIN BQ2027_MB2333C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2562425	2563141	+	32286778	-	BQ2027_MB2334	YP_009359679.1	238	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2563849	2564304	-	32287591	-	BQ2027_MB2335C	YP_009359680.1	151	POSSIBLE INTEGRASE (FRAGMENT)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2565051	2565338	+	32286780	-	BQ2027_MB2336	YP_009359681.1	95	HYPOTHETICAL PROTEIN BQ2027_MB2336
Mycobacterium_bovis_AF2122/97	NC_002945.4	2565441	2565785	+	32286781	-	BQ2027_MB2337	YP_009359682.1	114	POSSIBLE EXCISIONASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2565890	2566414	+	32286782	-	BQ2027_MB2338	YP_009359683.1	174	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2566492	2566761	+	32286783	-	BQ2027_MB2339	YP_009359684.1	89	HYPOTHETICAL PROTEIN BQ2027_MB2339
Mycobacterium_bovis_AF2122/97	NC_002945.4	2567058	2567912	-	32286784	-	BQ2027_MB2340C	YP_009359685.1	284	HYPOTHETICAL PROTEIN BQ2027_MB2340C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2567923	2569296	-	32286785	-	BQ2027_MB2341C	YP_009359686.1	457	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2569293	2570810	-	32286786	-	BQ2027_MB2342C	YP_009359687.1	505	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2570844	2571716	+	32286787	uspA	BQ2027_MB2343	YP_009359688.1	290	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA
Mycobacterium_bovis_AF2122/97	NC_002945.4	2571703	2572527	+	32288878	uspB	BQ2027_MB2344	YP_009359689.1	274	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB
Mycobacterium_bovis_AF2122/97	NC_002945.4	2572524	2573846	+	32288879	uspC	BQ2027_MB2345	YP_009359690.1	440	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC
Mycobacterium_bovis_AF2122/97	NC_002945.4	2573854	2574732	-	32288880	-	BQ2027_MB2346C	YP_009359691.1	292	universal stress protein family protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2574729	2576159	-	32286788	rocE	BQ2027_MB2347C	YP_009359692.1	476	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2576160	2576705	-	32288717	rocD2	BQ2027_MB2348C	YP_009359693.1	181	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2576705	2577370	-	32288716	rocD1	BQ2027_MB2349C	YP_009359694.1	221	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2577367	2578275	-	32288715	-	BQ2027_MB2350C	YP_009359695.1	302	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2578340	2578786	+	32286789	-	BQ2027_MB2351	YP_009359696.1	148	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2579015	2579863	-	32286790	-	BQ2027_MB2352C	YP_009359697.1	282	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2579860	2581953	-	32286791	-	BQ2027_MB2353C	YP_009359698.1	697	possible transmembrane atp-binding protein abc transporter
Mycobacterium_bovis_AF2122/97	NC_002945.4	2581994	2582485	+	32286792	-	BQ2027_MB2354	YP_009359699.1	163	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2582737	2583885	+	32286793	PE23	BQ2027_MB2355	YP_009359700.1	382	pe family protein pe23
Mycobacterium_bovis_AF2122/97	NC_002945.4	2583920	2585467	-	32288465	narK1	BQ2027_MB2356C	YP_009359701.1	515	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2585701	2586228	-	32288390	lppP	BQ2027_MB2357C	YP_009359702.1	175	PROBABLE LIPOPROTEIN LPPP
Mycobacterium_bovis_AF2122/97	NC_002945.4	2586303	2586689	+	32288216	-	BQ2027_MB2358	YP_009359703.1	128	HYPOTHETICAL PROTEIN BQ2027_MB2358
Mycobacterium_bovis_AF2122/97	NC_002945.4	2586746	2587084	+	32286794	-	BQ2027_MB2359	YP_009359704.1	112	HYPOTHETICAL PROTEIN BQ2027_MB2359
Mycobacterium_bovis_AF2122/97	NC_002945.4	2587114	2588760	+	32286795	mez	BQ2027_MB2360	YP_009359705.1	548	PROBABLE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2588757	2590328	-	32288311	stp	BQ2027_MB2361C	YP_009359706.1	523	integral membrane drug efflux protein stp
Mycobacterium_bovis_AF2122/97	NC_002945.4	2590803	2591735	+	32288800	cysK1	BQ2027_MB2362	YP_009359707.1	310	cysteine synthase a cysk1 (o-acetylserine sulfhydrylase a) (o-acetylserine (thiol)-lyase a) (csase a)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2591739	2592428	+	32287799	cysE	BQ2027_MB2363	YP_009359708.1	229	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2592844	2593812	+	32287796	-	BQ2027_MB2364	YP_009359709.1	322	HYPOTHETICAL PROTEIN BQ2027_MB2364
Mycobacterium_bovis_AF2122/97	NC_002945.4	2593876	2594994	-	32286796	-	BQ2027_MB2365C	YP_009359710.1	372	HYPOTHETICAL PROTEIN BQ2027_MB2365C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2595114	2596070	-	32286797	moeW	BQ2027_MB2366C	YP_009359711.1	318	POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEW
Mycobacterium_bovis_AF2122/97	NC_002945.4	2596701	2599181	+	32288343	mmpL9a	BQ2027_MB2367	YP_009359712.1	826	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9A
Mycobacterium_bovis_AF2122/97	NC_002945.4	2599194	2599589	+	32288322	mmpL9b	BQ2027_MB2368	YP_009359713.1	131	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9B
Mycobacterium_bovis_AF2122/97	NC_002945.4	2599675	2600916	-	32288323	PE_PGRS39	BQ2027_MB2369C	YP_009359714.1	413	pe-pgrs family protein pe_pgrs39
Mycobacterium_bovis_AF2122/97	NC_002945.4	2601605	2602024	+	32286178	lppQ	BQ2027_MB2370	YP_009359715.1	139	PROBABLE CONSERVED LIPOPROTEIN LPPQ
Mycobacterium_bovis_AF2122/97	NC_002945.4	2602280	2602537	+	32288217	-	BQ2027_MB2371	YP_009359716.1	85	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2602541	2604460	-	32286798	dnaG	BQ2027_MB2372C	YP_009359717.1	639	PROBABLE DNA PRIMASE DNAG
Mycobacterium_bovis_AF2122/97	NC_002945.4	2604465	2605760	-	32287834	dgt	BQ2027_MB2373C	YP_009359718.1	431	PROBABLE DEOXYGUANOSINE TRIPHOSPHATE TRIPHOSPHOHYDROLASE DGT (DGTPASE) (DGTP TRIPHOSPHOHYDROLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2605829	2607811	+	32287824	-	BQ2027_MB2374	YP_009359719.1	660	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2607896	2608078	-	32286799	esxO	BQ2027_MB2375C	YP_009359720.1	60	putative esat-6 like protein esxo (esat-6 like protein 6)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2608062	2609435	-	32287925	PPE71	BQ2027_MB2376C	YP_009359721.1	457	PPE FAMILY PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2610173	2612017	-	32288630	PPE40	BQ2027_MB2377C	YP_009359722.1	614	ppe family protein ppe40
Mycobacterium_bovis_AF2122/97	NC_002945.4	2612155	2613546	-	32288601	glyS	BQ2027_MB2378C	YP_009359723.1	463	PROBABLE GLYCYL-tRNA SYNTHETASE GLYS (GLYCINE--tRNA LIGASE) (GLYRS)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2613728	2614135	+	32288073	smtb	BQ2027_MB2379	YP_009359724.1	135	probable transcriptional regulatory protein smtb (probably arsr-family)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2614132	2614524	+	32288791	zur	BQ2027_MB2380	YP_009359725.1	130	probable zinc uptake regulation protein zur
Mycobacterium_bovis_AF2122/97	NC_002945.4	2614632	2615060	-	32288966	-	BQ2027_MB2381C	YP_009359726.1	142	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2615060	2615950	-	32286800	-	BQ2027_MB2382C	YP_009359727.1	296	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2615943	2616740	-	32286801	reco	BQ2027_MB2383C	YP_009359728.1	265	possible dna repair protein reco
Mycobacterium_bovis_AF2122/97	NC_002945.4	2616802	2618256	+	32288681	amiA2	BQ2027_MB2384	YP_009359729.1	484	PROBABLE AMIDASE AMIA2 (AMINOHYDROLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2618253	2619155	-	32287644	era	BQ2027_MB2385C	YP_009359730.1	300	PROBABLE GTP-BINDING PROTEIN ERA
Mycobacterium_bovis_AF2122/97	NC_002945.4	2619229	2619570	-	32287898	-	BQ2027_MB2386C	YP_009359731.1	113	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2619542	2620849	-	32286802	-	BQ2027_MB2387C	YP_009359732.1	435	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2620846	2621394	-	32286803	-	BQ2027_MB2388C	YP_009359733.1	182	conserved hypothetical protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2621398	2622456	-	32286804	phoH1	BQ2027_MB2389C	YP_009359734.1	352	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2622428	2622730	-	32288538	-	BQ2027_MB2390C	YP_009359735.1	100	HYPOTHETICAL PROTEIN BQ2027_MB2390C
Mycobacterium_bovis_AF2122/97	NC_002945.4	2622727	2624040	-	32286805	-	BQ2027_MB2391C	YP_009359736.1	437	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2624235	2624420	+	32286806	PE_PGRS40	BQ2027_MB2392	YP_009359737.1	61	pe-pgrs family protein pe_pgrs40
Mycobacterium_bovis_AF2122/97	NC_002945.4	2624519	2625307	-	32288502	-	BQ2027_MB2393C	YP_009359738.1	262	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2625321	2626469	-	32286807	dnaJ2	BQ2027_MB2394C	YP_009359739.1	382	PROBABLE CHAPERONE PROTEIN DNAJ2
Mycobacterium_bovis_AF2122/97	NC_002945.4	2626544	2627575	-	32287835	hrcA	BQ2027_MB2395C	YP_009359740.1	343	probable heat shock protein transcriptional repressor hrca
Mycobacterium_bovis_AF2122/97	NC_002945.4	2627747	2628064	+	32288113	-	BQ2027_MB2396	YP_009359741.1	105	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2628091	2628597	-	32286808	cfp2	BQ2027_MB2397C	YP_009359742.1	168	LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2628697	2628912	-	32287720	mbtH	BQ2027_MB2398C	YP_009359743.1	71	PUTATIVE CONSERVED PROTEIN MBTH
Mycobacterium_bovis_AF2122/97	NC_002945.4	2628890	2630185	-	32288285	mbtG	BQ2027_MB2399C	YP_009359744.1	431	LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2630182	2634567	-	32288284	mbtF	BQ2027_MB2400C	YP_009359745.1	1461	PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2634549	2639597	-	32288283	mbtE	BQ2027_MB2401C	YP_009359746.1	1682	PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2639737	2642751	-	32288282	mbtD	BQ2027_MB2402C	YP_009359747.1	1004	POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2642751	2644085	-	32288281	mbtC	BQ2027_MB2403C	YP_009359748.1	444	POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2644075	2648319	-	32288280	mbtB	BQ2027_MB2404C	YP_009359749.1	1414	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2648418	2650115	+	32288279	mbtA	BQ2027_MB2405	YP_009359750.1	565	BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2650211	2651131	+	32288278	mbtJ	BQ2027_MB2406	YP_009359751.1	306	PUTATIVE ACETYL HYDROLASE MBTJ
Mycobacterium_bovis_AF2122/97	NC_002945.4	2651135	2652487	-	32288287	mbtI	BQ2027_MB2407C	YP_009359752.1	450	isochorismate synthase mbti
Mycobacterium_bovis_AF2122/97	NC_002945.4	2652940	2653149	+	32288286	-	BQ2027_MB2407A	YP_009359753.1	69	unnamed protein product
Mycobacterium_bovis_AF2122/97	NC_002945.4	2653247	2654500	+	32286809	-	BQ2027_MB2408	YP_009359754.1	417	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2654497	2655624	-	32286810	hemN	BQ2027_MB2409C	YP_009359755.1	375	PROBABLE OXYGEN-INDEPENDENT COPROPORPHYRINOGEN III OXIDASE HEMN (COPROPORPHYRINOGENASE) (COPROGEN OXIDASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2655730	2656194	-	32288093	rpfD	BQ2027_MB2410C	YP_009359756.1	154	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD
Mycobacterium_bovis_AF2122/97	NC_002945.4	2656191	2656748	-	32288720	-	BQ2027_MB2411C	YP_009359757.1	185	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2657161	2658852	+	32286811	sira	BQ2027_MB2412	YP_009359758.1	563	ferredoxin-dependent sulfite reductase sira
Mycobacterium_bovis_AF2122/97	NC_002945.4	2658849	2659613	+	32288787	cysH	BQ2027_MB2413	YP_009359759.1	254	probable 3\'-phosphoadenosine 5\'-phosphosulfate reductase cysh (paps reductase, thioredoxin dep.) (padops reductase) (3\'-phosphoadenylylsulfate reductase) (paps sulfotransferase)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2659610	2660455	+	32287798	che1	BQ2027_MB2414	YP_009359760.1	281	ferrochelatase che1
Mycobacterium_bovis_AF2122/97	NC_002945.4	2660492	2662423	+	32287724	ggtB	BQ2027_MB2415	YP_009359761.1	643	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2662554	2662994	+	32288043	-	BQ2027_MB2416	YP_009359762.1	146	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2663008	2664558	+	32286812	-	BQ2027_MB2417	YP_009359763.1	516	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2664707	2664922	+	32286813	aprA	BQ2027_MB2417A	YP_009359764.1	71	Acid and phagosome regulated protein A AprA
Mycobacterium_bovis_AF2122/97	NC_002945.4	2665034	2665198	+	32287653	aprB	BQ2027_MB2417B	YP_009359765.1	54	Acid and phagosome regulated protein B AprB
Mycobacterium_bovis_AF2122/97	NC_002945.4	2665282	2666364	+	32287654	PE_PGRS41	BQ2027_MB2418	YP_009359766.1	360	pe-pgrs family protein pe_pgrs41
Mycobacterium_bovis_AF2122/97	NC_002945.4	2666389	2667444	-	32288503	cysA1	BQ2027_MB2419C	YP_009359767.1	351	sulfate-transport atp-binding protein abc transporter cysa1
Mycobacterium_bovis_AF2122/97	NC_002945.4	2667461	2668279	-	32287794	cysW	BQ2027_MB2420C	YP_009359768.1	272	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW
Mycobacterium_bovis_AF2122/97	NC_002945.4	2668276	2669127	-	32287806	cysT	BQ2027_MB2421C	YP_009359769.1	283	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST
Mycobacterium_bovis_AF2122/97	NC_002945.4	2669124	2670194	-	32287805	subI	BQ2027_MB2422C	YP_009359770.1	356	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI
Mycobacterium_bovis_AF2122/97	NC_002945.4	2670208	2670537	+	32288801	-	BQ2027_MB2423	YP_009359771.1	109	HYPOTHETICAL PROTEIN BQ2027_MB2423
Mycobacterium_bovis_AF2122/97	NC_002945.4	2670522	2670725	-	32286814	-	BQ2027_MB2424C	YP_009359772.1	67	POSSIBLE CONSERVED MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2670853	2672937	+	32286815	-	BQ2027_MB2425	YP_009359773.1	694	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2673015	2673770	-	32286816	lppR	BQ2027_MB2426C	YP_009359774.1	251	PROBABLE CONSERVED LIPOPROTEIN LPPR
Mycobacterium_bovis_AF2122/97	NC_002945.4	2673767	2675728	-	32288218	lepA	BQ2027_MB2427C	YP_009359775.1	653	PROBABLE GTP-BINDING PROTEIN LEPA (GTP-BINDING ELONGATION FACTOR)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2675749	2676318	+	32288169	-	BQ2027_MB2428	YP_009359776.1	189	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2676489	2676917	-	32286817	-	BQ2027_MB2429C	YP_009359777.1	142	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2677177	2678019	+	32286818	-	BQ2027_MB2430	YP_009359778.1	280	conserved hypothetical protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2678612	2679331	+	32286819	PE24	BQ2027_MB2431	YP_009359779.1	239	possible pe family-related protein pe24
Mycobacterium_bovis_AF2122/97	NC_002945.4	2679089	2679928	-	32288466	-	BQ2027_MB2432C	YP_009359780.1	279	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2679928	2680905	-	32286820	-	BQ2027_MB2433C	YP_009359781.1	325	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2680905	2682560	-	32286821	-	BQ2027_MB2434C	YP_009359782.1	551	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2682670	2682930	+	32286822	rpsT	BQ2027_MB2435	YP_009359783.1	86	30s ribosomal protein s20 rpst
Mycobacterium_bovis_AF2122/97	NC_002945.4	2682946	2683896	-	32288747	-	BQ2027_MB2436C	YP_009359784.1	316	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2683901	2685472	-	32286823	-	BQ2027_MB2437C	YP_009359785.1	523	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2685487	2686380	-	32286824	-	BQ2027_MB2438C	YP_009359786.1	297	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2686720	2687946	-	32286825	eis	BQ2027_MB2439C	YP_009359787.1	408	enhanced intracellular survival protein eis,gcn5-related n-acetyltransferase
Mycobacterium_bovis_AF2122/97	NC_002945.4	2688068	2688910	-	32287886	-	BQ2027_MB2440C	YP_009359788.1	280	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2688991	2689734	-	32286826	-	BQ2027_MB2441C	YP_009359789.1	247	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	2689724	2690395	-	32286827	gpgp	BQ2027_MB2442C	YP_009359790.1	223	glucosyl-3-phosphoglycerate phosphatase gpgp
Mycobacterium_bovis_AF2122/97	NC_002945.4	2690392	2690772	-	32288077	-	BQ2027_MB2443C	YP_009359791.1	126	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	2690769	2691404	-	32286828	nadD	BQ2027_MB2444C	YP_009359792.1	211	PROBABLE NICOTINATE-NUCLEOTIDE ADENYLYLTRANSFERASE NADD (DEAMIDO-NAD(+) PYROPHOSPHORYLASE) (DEAMIDO-NAD(+) DIPHOSPHORYLASE) (NICOTINATE MONONUCLEOTIDE ADENYLYLTRANSFERASE) (NAMN ADENYLYLTRANSFERASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	2691679	2691951	+	32288386	-	BQ2027_MB2445	YP_009359793.1	90	HYPOTHETICAL PROTEIN BQ2027_MB2445
Mycobacterium_bovis_AF2122/97	NC_002945.4	2692193	2693239	+	32286829	-	BQ2027_MB2446	YP_009359794.1	348	HYPOTHETICAL PROTEIN BQ2027_MB2446
Mycobacterium_bovis_AF2122/97	NC_002945.4	2693372	2694064	-	32286830	-	BQ2027_MB2447C	YP_009359795.1	230	PROBABLE TRANSPOSASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2694078	2694371	-	32286831	-	BQ2027_MB2448C	YP_009359796.1	97	PROBABLE TRANSPOSASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	2694460	2695902	-	32286832	-	BQ2027_MB2449C	YP_009359797.1	480	CONSERVED HYPOTHETICAL PROTEIN
