#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
I	NC_007618.1	1385528	1386385	+	-	-	BAB_RS22775	WP_002966890.1	285	MULTISPECIES: 50S ribosomal protein L11 methyltransferase
I	NC_007618.1	1386434	1388260	+	-	-	BAB_RS22780	WP_002964526.1	608	MULTISPECIES: aminopeptidase P family protein
I	NC_007618.1	1388261	1388965	-	-	-	BAB_RS22785	WP_002964527.1	234	MULTISPECIES: DUF2461 domain-containing protein
I	NC_007618.1	1388965	1391124	-	-	-	BAB_RS22790	WP_002964528.1	719	MULTISPECIES: DNA ligase (NAD(+)) LigA
I	NC_007618.1	1391310	1392989	-	-	-	BAB_RS22795	WP_002966891.1	559	MULTISPECIES: DNA repair protein RecN
I	NC_007618.1	1393002	1393865	-	-	-	BAB_RS22800	WP_002964530.1	287	MULTISPECIES: outer membrane protein assembly factor BamD
I	NC_007618.1	1393949	1394212	+	-	-	BAB_RS32710	WP_002964531.1	87	MULTISPECIES: hypothetical protein
I	NC_007618.1	1394272	1395132	-	-	-	BAB_RS22805	WP_002964532.1	286	MULTISPECIES: UDP-3-O
I	NC_007618.1	1395672	1397372	-	-	-	BAB_RS22810	WP_002964533.1	566	MULTISPECIES: cell division protein FtsZ
I	NC_007618.1	1397469	1398791	-	-	-	BAB_RS22815	WP_002969575.1	440	MULTISPECIES: cell division protein FtsA
I	NC_007618.1	1398788	1399723	-	-	-	BAB_RS22820	WP_002964535.1	311	MULTISPECIES: cell division protein FtsQ/DivIB
I	NC_007618.1	1399711	1400637	-	-	-	BAB_RS22825	WP_002964536.1	308	MULTISPECIES: D-alanine--D-alanine ligase
I	NC_007618.1	1400880	1401848	-	-	-	BAB_RS22830	WP_002966892.1	322	MULTISPECIES: UDP-N-acetylenolpyruvoylglucosamine reductase
I	NC_007618.1	1401848	1403263	-	-	-	BAB_RS22835	WP_002964538.1	471	MULTISPECIES: UDP-N-acetylmuramate--L-alanine ligase
I	NC_007618.1	1403260	1404399	-	-	-	BAB_RS22840	WP_002964539.1	379	MULTISPECIES: undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
I	NC_007618.1	1404626	1405783	-	-	-	BAB_RS22845	WP_002966894.1	385	MULTISPECIES: putative lipid II flippase FtsW
I	NC_007618.1	1405783	1407186	-	-	-	BAB_RS22850	WP_002964541.1	467	MULTISPECIES: UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
I	NC_007618.1	1407199	1408281	-	-	-	BAB_RS22855	WP_002964542.1	360	MULTISPECIES: phospho-N-acetylmuramoyl-pentapeptide-transferase
I	NC_007618.1	1408308	1409753	-	-	-	BAB_RS22860	WP_002964543.1	481	MULTISPECIES: UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase
I	NC_007618.1	1409750	1411222	-	-	-	BAB_RS22865	WP_002964544.1	490	MULTISPECIES: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
I	NC_007618.1	1411277	1413100	-	-	-	BAB_RS22870	WP_002964545.1	607	MULTISPECIES: penicillin-binding protein 2
I	NC_007618.1	1413091	1413504	-	-	-	BAB_RS22875	WP_002964546.1	137	MULTISPECIES: hypothetical protein
I	NC_007618.1	1413509	1414549	-	-	-	BAB_RS22880	WP_002966896.1	346	MULTISPECIES: ribosomal RNA small subunit methyltransferase H
I	NC_007618.1	1414527	1414796	+	-	-	BAB_RS32715	WP_002969152.1	89	MULTISPECIES: hypothetical protein
I	NC_007618.1	1414976	1416346	+	-	-	BAB_RS22885	WP_002964549.1	456	MULTISPECIES: divalent metal cation transporter
I	NC_007618.1	1417048	1417692	-	-	-	BAB_RS22890	WP_002964550.1	214	MULTISPECIES: lytic transglycosylase domain-containing protein
I	NC_007618.1	1418033	1418839	-	-	-	BAB_RS22895	WP_002964551.1	268	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase
I	NC_007618.1	1418836	1419546	-	-	-	BAB_RS22900	WP_002966897.1	236	MULTISPECIES: molecular chaperone DjlA
I	NC_007618.1	1419666	1420070	-	-	-	BAB_RS22905	WP_002969577.1	134	MULTISPECIES: hypothetical protein
I	NC_007618.1	1420374	1421207	+	-	-	BAB_RS22910	WP_002964554.1	277	MULTISPECIES: glycoside hydrolase
I	NC_007618.1	1421328	1422560	+	-	-	BAB_RS22915	WP_002969154.1	410	MULTISPECIES: lytic murein transglycosylase
I	NC_007618.1	1422622	1423557	+	-	-	BAB_RS22920	WP_002964556.1	311	MULTISPECIES: AEC family transporter
I	NC_007618.1	1423992	1424903	-	-	-	BAB_RS22925	WP_002966898.1	303	MULTISPECIES: methylenetetrahydrofolate reductase
I	NC_007618.1	1424949	1425974	-	-	-	BAB_RS22930	WP_002964558.1	341	MULTISPECIES: methyltransferase domain-containing protein
I	NC_007618.1	1426094	1426417	+	-	-	BAB_RS22935	WP_002964559.1	107	MULTISPECIES: DUF2293 domain-containing protein
I	NC_007618.1	1426472	1427812	-	-	-	BAB_RS22940	WP_002969578.1	446	MULTISPECIES: MFS transporter
I	NC_007618.1	1427805	1428059	+	-	-	BAB_RS32720	WP_002969155.1	84	MULTISPECIES: hypothetical protein
I	NC_007618.1	1429072	1430721	-	-	-	BAB_RS22950	WP_002964562.1	549	MULTISPECIES: energy-dependent translational throttle protein EttA
I	NC_007618.1	1430801	1430980	-	-	-	BAB_RS22955	WP_002964563.1	59	MULTISPECIES: hypothetical protein
I	NC_007618.1	1431217	1432161	+	-	-	BAB_RS22960	WP_002964564.1	314	MULTISPECIES: alpha/beta hydrolase
I	NC_007618.1	1432200	1432454	+	-	-	BAB_RS32725	WP_002971397.1	84	MULTISPECIES: hypothetical protein
I	NC_007618.1	1432451	1432864	+	-	-	BAB_RS22965	WP_002971396.1	137	MULTISPECIES: hypothetical protein
I	NC_007618.1	1432958	1433386	-	-	-	BAB_RS32730	WP_005967910.1	142	MULTISPECIES: D-lyxose/D-mannose family sugar isomerase
I	NC_007618.1	1433352	1433648	-	-	-	BAB_RS32735	WP_005976274.1	98	MULTISPECIES: D-lyxose/D-mannose family sugar isomerase
I	NC_007618.1	1433999	1435246	+	-	-	BAB_RS22975	WP_002964567.1	415	MULTISPECIES: aromatic ring-hydroxylating dioxygenase subunit alpha
I	NC_007618.1	1435280	1436398	+	-	-	BAB_RS22980	WP_002966899.1	372	MULTISPECIES: hybrid-cluster NAD(P)-dependent oxidoreductase
I	NC_007618.1	1436401	1436622	-	-	-	BAB_RS22985	WP_002964569.1	73	MULTISPECIES: alkylphosphonate utilization protein
I	NC_007618.1	1436760	1437389	+	-	-	BAB_RS22990	WP_002964570.1	209	MULTISPECIES: bifunctional nicotinamidase/pyrazinamidase
I	NC_007618.1	1437386	1438447	-	-	-	BAB_RS22995	WP_002966900.1	353	MULTISPECIES: DUF475 domain-containing protein
I	NC_007618.1	1438794	1439060	+	-	-	BAB_RS23000	WP_002964572.1	88	MULTISPECIES: hypothetical protein
I	NC_007618.1	1439016	1439195	-	-	-	BAB_RS32745	WP_002964573.1	59	MULTISPECIES: hypothetical protein
I	NC_007618.1	1439258	1440361	-	-	-	BAB_RS23005	WP_002964574.1	367	MULTISPECIES: linear amide C-N hydrolase
I	NC_007618.1	1440637	1441440	+	-	-	BAB_RS23010	WP_002971090.1	267	MULTISPECIES: hypothetical protein
I	NC_007618.1	1441644	1441943	-	-	-	BAB_RS32750	WP_002964576.1	99	MULTISPECIES: hypothetical protein
I	NC_007618.1	1441846	1442421	-	-	-	BAB_RS23020	WP_002964577.1	191	MULTISPECIES: hypothetical protein
I	NC_007618.1	1442640	1442993	+	-	-	BAB_RS23025	WP_002966902.1	117	MULTISPECIES: hypothetical protein
I	NC_007618.1	1443154	1443726	-	-	-	BAB_RS23030	WP_002964579.1	190	MULTISPECIES: hypothetical protein
I	NC_007618.1	1443962	1444456	+	-	-	BAB_RS23035	WP_002964580.1	164	MULTISPECIES: integrase
I	NC_007618.1	1444874	1445626	+	-	-	BAB_RS23045	WP_002969580.1	250	MULTISPECIES: SIMPL domain-containing protein
I	NC_007618.1	1445800	1446144	-	-	-	BAB_RS23050	WP_002964582.1	114	MULTISPECIES: hypothetical protein
I	NC_007618.1	1446388	1446846	-	-	-	BAB_RS23055	WP_002964583.1	152	MULTISPECIES: YcgN family cysteine cluster protein
I	NC_007618.1	1447038	1447328	-	-	-	BAB_RS23060	WP_002964584.1	96	MULTISPECIES: hypothetical protein
I	NC_007618.1	1447352	1449370	-	-	-	BAB_RS23065	WP_002964585.1	672	MULTISPECIES: RNA polymerase sigma factor RpoD
I	NC_007618.1	1449838	1451805	-	-	-	BAB_RS23070	WP_002966904.1	655	MULTISPECIES: DNA primase
I	NC_007618.1	1452175	1453851	+	-	-	BAB_RS23075	WP_002964588.1	558	MULTISPECIES: Na/Pi cotransporter family protein
I	NC_007618.1	1453918	1454370	-	-	-	BAB_RS23080	WP_002966905.1	150	MULTISPECIES: GatB/YqeY domain-containing protein
I	NC_007618.1	1454750	1455973	+	-	-	BAB_RS23085	WP_002964590.1	407	MULTISPECIES: carbamoyl phosphate synthase small subunit
I	NC_007618.1	1456145	1457071	-	-	-	BAB_RS23090	WP_002964591.1	308	MULTISPECIES: flagellar biosynthesis protein FlgM
I	NC_007618.1	1457188	1457706	-	-	-	BAB_RS23095	WP_002964592.1	172	MULTISPECIES: DUF2306 domain-containing protein
I	NC_007618.1	1458826	1462314	+	-	-	BAB_RS23105	WP_002964595.1	1162	MULTISPECIES: carbamoyl-phosphate synthase large subunit
I	NC_007618.1	1462572	1462973	+	-	-	BAB_RS32760	WP_002964596.1	133	MULTISPECIES: hypothetical protein
I	NC_007618.1	1463031	1464896	-	-	-	BAB_RS23110	WP_002964597.1	621	MULTISPECIES: ABC transporter ATP-binding protein/permease
I	NC_007618.1	1465107	1465547	+	-	-	BAB_RS23115	WP_002969581.1	146	MULTISPECIES: NUDIX domain-containing protein
I	NC_007618.1	1465740	1465949	+	-	-	BAB_RS23120	WP_002964599.1	69	MULTISPECIES: cold-shock protein
I	NC_007618.1	1466079	1466690	-	-	-	BAB_RS23125	WP_002964600.1	203	MULTISPECIES: glutathione S-transferase family protein
I	NC_007618.1	1466940	1468142	+	-	-	BAB_RS23130	WP_002964601.1	400	MULTISPECIES: pyridoxal phosphate-dependent aminotransferase
I	NC_007618.1	1468162	1468347	+	-	-	BAB_RS23135	WP_002964602.1	61	MULTISPECIES: hypothetical protein
I	NC_007618.1	1468344	1468559	+	-	-	BAB_RS23140	WP_002964603.1	71	MULTISPECIES: hypothetical protein
I	NC_007618.1	1468611	1469516	-	-	-	BAB_RS23145	WP_002964604.1	301	MULTISPECIES: LysR family transcriptional regulator
I	NC_007618.1	1469587	1470561	-	-	-	BAB_RS23150	WP_002964605.1	324	MULTISPECIES: thioredoxin-disulfide reductase
I	NC_007618.1	1470883	1472283	+	-	-	BAB_RS23155	WP_002964606.1	466	MULTISPECIES: TrkH family potassium uptake protein
I	NC_007618.1	1472541	1473011	+	-	-	BAB_RS23160	WP_002964608.1	156	MULTISPECIES: Lrp/AsnC family transcriptional regulator
I	NC_007618.1	1473018	1474082	-	-	-	BAB_RS23165	WP_002964609.1	354	MULTISPECIES: glycosyltransferase family 1 protein
I	NC_007618.1	1474089	1474562	-	-	-	BAB_RS23170	WP_002964610.1	157	MULTISPECIES: transcription elongation factor GreA
I	NC_007618.1	1474831	1475886	-	-	-	BAB_RS23175	WP_002964611.1	351	MULTISPECIES: DUF1176 domain-containing protein
I	NC_007618.1	1475876	1476064	-	-	-	BAB_RS32765	WP_002964613.1	62	MULTISPECIES: hypothetical protein
I	NC_007618.1	1476042	1476953	+	-	-	BAB_RS23180	WP_002969582.1	303	MULTISPECIES: DMT family transporter
I	NC_007618.1	1476958	1477308	-	-	-	BAB_RS23185	WP_002964614.1	116	MULTISPECIES: membrane protein
I	NC_007618.1	1477586	1478497	+	-	-	BAB_RS23190	WP_002964615.1	303	MULTISPECIES: extensin
I	NC_007618.1	1478630	1479019	-	-	-	BAB_RS23195	WP_002964616.1	129	MULTISPECIES: acyl-CoA thioesterase
I	NC_007618.1	1479947	1482769	+	-	-	BAB_RS23205	WP_002968763.1	940	MULTISPECIES: excinuclease ABC subunit UvrB
I	NC_007618.1	1482901	1483704	+	-	-	BAB_RS23210	WP_002964620.1	267	MULTISPECIES: lytic transglycosylase
I	NC_007618.1	1484199	1484414	+	-	-	BAB_RS23215	WP_002964621.1	71	MULTISPECIES: cold-shock protein
I	NC_007618.1	1484831	1485343	+	-	-	BAB_RS23220	WP_002964622.1	170	MULTISPECIES: BA14K family protein
I	NC_007618.1	1485402	1486058	-	-	-	BAB_RS23225	WP_002966909.1	218	MULTISPECIES: MBL fold metallo-hydrolase
I	NC_007618.1	1486272	1486553	-	-	-	BAB_RS23230	WP_002971390.1	93	MULTISPECIES: hypothetical protein
I	NC_007618.1	1486728	1487024	+	-	-	BAB_RS23235	WP_002966910.1	98	MULTISPECIES: hypothetical protein
I	NC_007618.1	1487075	1487614	+	-	-	BAB_RS23240	WP_002964625.1	179	MULTISPECIES: MarR family transcriptional regulator
I	NC_007618.1	1487714	1488421	+	-	-	BAB_RS23245	WP_002971389.1	235	MULTISPECIES: DNA-binding response regulator
I	NC_007618.1	1488565	1489908	+	-	-	BAB_RS23250	WP_002964627.1	447	MULTISPECIES: HAMP domain-containing protein
I	NC_007618.1	1490089	1490343	+	-	-	BAB_RS23255	WP_002970193.1	84	MULTISPECIES: hypothetical protein
I	NC_007618.1	1490340	1490687	-	-	-	BAB_RS23260	WP_002964628.1	115	MULTISPECIES: tRNA-binding protein
I	NC_007618.1	1490826	1491326	-	-	-	BAB_RS23265	WP_002964630.1	166	MULTISPECIES: hypothetical protein
I	NC_007618.1	1491755	1492075	-	-	-	BAB_RS23270	WP_002964631.1	106	MULTISPECIES: hypothetical protein
I	NC_007618.1	1492093	1492245	-	-	-	BAB_RS32780	WP_002964632.1	50	MULTISPECIES: hypothetical protein
I	NC_007618.1	1492260	1493105	+	-	-	BAB_RS23275	WP_002966912.1	281	MULTISPECIES: prolipoprotein diacylglyceryl transferase
I	NC_007618.1	1493098	1494195	+	-	-	BAB_RS23280	WP_002964634.1	365	MULTISPECIES: class I SAM-dependent methyltransferase
I	NC_007618.1	1494126	1494506	-	-	-	BAB_RS32785	WP_075678928.1	126	MULTISPECIES: hypothetical protein
I	NC_007618.1	1494429	1495226	+	-	-	BAB_RS23285	WP_002964635.1	265	MULTISPECIES: peptidoglycan editing factor PgeF
I	NC_007618.1	1495339	1496490	+	-	-	BAB_RS23290	WP_002964636.1	383	MULTISPECIES: aminopeptidase P family protein
I	NC_007618.1	1496544	1497098	+	-	-	BAB_RS23295	WP_002964637.1	184	MULTISPECIES: hypothetical protein
I	NC_007618.1	1497254	1497439	+	-	-	BAB_RS23300	WP_009362902.1	61	MULTISPECIES: hypothetical protein
I	NC_007618.1	1497436	1498368	+	-	-	BAB_RS23305	WP_002964638.1	310	MULTISPECIES: ribose-phosphate pyrophosphokinase
I	NC_007618.1	1498516	1500057	-	-	-	BAB_RS23310	WP_002964639.1	513	MULTISPECIES: ATP-binding protein
I	NC_007618.1	1500749	1501372	+	-	-	BAB_RS23315	WP_002964640.1	207	MULTISPECIES: 50S ribosomal protein L25
I	NC_007618.1	1501401	1502153	+	-	-	BAB_RS23320	WP_002964641.1	250	MULTISPECIES: peptidyl-tRNA hydrolase
I	NC_007618.1	1502241	1503344	+	-	-	BAB_RS23325	WP_002964642.1	367	MULTISPECIES: redox-regulated ATPase YchF
I	NC_007618.1	1503406	1503906	+	-	-	BAB_RS23330	WP_002971387.1	166	MULTISPECIES: enoyl-CoA hydratase
I	NC_007618.1	1503903	1504385	+	-	-	BAB_RS23335	WP_002964644.1	160	MULTISPECIES: MaoC family dehydratase
I	NC_007618.1	1504427	1504972	-	-	-	BAB_RS23340	WP_002964645.1	181	MULTISPECIES: adenine phosphoribosyltransferase
I	NC_007618.1	1505295	1506182	-	-	-	BAB_RS23345	WP_011265364.1	295	MULTISPECIES: cytochrome c1 family protein
I	NC_007618.1	1506196	1507494	-	-	-	BAB_RS23350	WP_002964647.1	432	MULTISPECIES: cytochrome b
I	NC_007618.1	1507516	1508079	-	-	-	BAB_RS23355	WP_002964648.1	187	MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit
I	NC_007618.1	1508331	1510196	-	-	-	BAB_RS23360	WP_002964649.1	621	MULTISPECIES: ABC transporter ATP-binding protein
I	NC_007618.1	1510353	1512221	-	-	-	BAB_RS23365	WP_002966915.1	622	MULTISPECIES: ABC transporter ATP-binding protein
I	NC_007618.1	1512354	1512833	+	-	-	BAB_RS23370	WP_002964651.1	159	MULTISPECIES: tRNA (cytidine(34)-2\'-O)-methyltransferase
I	NC_007618.1	1512943	1513980	+	-	-	BAB_RS23375	WP_002969587.1	345	MULTISPECIES: hypothetical protein
I	NC_007618.1	1514092	1514352	-	-	-	BAB_RS23380	WP_002964653.1	86	MULTISPECIES: hypothetical protein
I	NC_007618.1	1514646	1515557	+	-	-	BAB_RS23385	WP_002964654.1	303	MULTISPECIES: coproporphyrinogen III oxidase
I	NC_007618.1	1515591	1516085	-	-	-	BAB_RS23390	WP_002964655.1	164	MULTISPECIES: N-acetyltransferase
I	NC_007618.1	1516173	1516460	-	-	-	BAB_RS23395	WP_002971384.1	95	MULTISPECIES: aspartyl/asparaginyl beta-hydroxylase
I	NC_007618.1	1516406	1517008	-	-	-	BAB_RS23400	WP_002966917.1	200	MULTISPECIES: aspartyl/asparaginyl beta-hydroxylase domain-containing protein
I	NC_007618.1	1517118	1518389	-	-	-	BAB_RS23405	WP_002964657.1	423	MULTISPECIES: CCA tRNA nucleotidyltransferase
I	NC_007618.1	1518386	1519009	-	-	-	BAB_RS23410	WP_002964658.1	207	MULTISPECIES: CoA pyrophosphatase
I	NC_007618.1	1519006	1519671	-	-	-	BAB_RS23415	WP_002964659.1	221	MULTISPECIES: DUF1285 domain-containing protein
I	NC_007618.1	1519791	1520798	+	-	-	BAB_RS23420	WP_002964660.1	335	MULTISPECIES: MoxR family ATPase
I	NC_007618.1	1520798	1521730	+	-	-	BAB_RS23425	WP_002966918.1	310	MULTISPECIES: DUF58 domain-containing protein
I	NC_007618.1	1521727	1524573	+	-	-	BAB_RS23430	WP_002964662.1	948	MULTISPECIES: DUF4159 domain-containing protein
I	NC_007618.1	1524637	1526706	+	-	-	BAB_RS23435	WP_002964663.1	689	MULTISPECIES: hypothetical protein
I	NC_007618.1	1526774	1527280	-	-	-	BAB_RS23440	WP_002969589.1	168	MULTISPECIES: N-acetyltransferase
I	NC_007618.1	1527584	1528567	+	-	-	BAB_RS23445	WP_002966920.1	327	MULTISPECIES: glutathione S-transferase family protein
I	NC_007618.1	1528715	1529398	+	-	-	BAB_RS23450	WP_002964666.1	227	MULTISPECIES: OmpW family protein
I	NC_007618.1	1529432	1529887	-	-	-	BAB_RS23455	WP_002971105.1	151	MULTISPECIES: NUDIX domain-containing protein
I	NC_007618.1	1529996	1530898	+	-	-	BAB_RS23460	WP_002971383.1	300	MULTISPECIES: metallophosphoesterase
I	NC_007618.1	1531099	1532826	-	-	-	BAB_RS23465	WP_002964669.1	575	MULTISPECIES: 2-isopropylmalate synthase
I	NC_007618.1	1533131	1534039	-	-	-	BAB_RS23470	WP_002964670.1	302	MULTISPECIES: cation transporter
I	NC_007618.1	1534049	1534330	+	-	-	BAB_RS32790	WP_002964671.1	93	MULTISPECIES: hypothetical protein
I	NC_007618.1	1534509	1536704	-	-	-	BAB_RS23475	WP_002969590.1	731	MULTISPECIES: anthranilate synthase component I
I	NC_007618.1	1536703	1536891	+	-	-	BAB_RS23480	WP_002970216.1	62	MULTISPECIES: hypothetical protein
I	NC_007618.1	1537383	1537844	+	-	-	BAB_RS23485	WP_002964674.1	153	MULTISPECIES: winged helix-turn-helix transcriptional regulator
I	NC_007618.1	1538042	1538395	+	-	-	BAB_RS23490	WP_050580383.1	117	MULTISPECIES: MarR family transcriptional regulator
I	NC_007618.1	1538490	1539782	+	-	-	BAB_RS23495	WP_002964676.1	430	MULTISPECIES: MFS transporter
I	NC_007618.1	1539777	1540742	-	-	-	BAB_RS23500	WP_002964677.1	321	MULTISPECIES: methyltransferase
I	NC_007618.1	1540748	1541944	-	-	-	BAB_RS23505	WP_002969591.1	398	MULTISPECIES: DUF2333 family protein
I	NC_007618.1	1542379	1543347	+	-	-	BAB_RS23510	WP_002969165.1	322	MULTISPECIES: choline ABC transporter substrate-binding protein
I	NC_007618.1	1543436	1544272	+	-	-	BAB_RS23515	WP_002966921.1	278	MULTISPECIES: choline ABC transporter permease subunit
I	NC_007618.1	1544442	1545488	+	-	-	BAB_RS23520	WP_002964682.1	348	MULTISPECIES: choline ABC transporter ATP-binding protein
I	NC_007618.1	1545762	1546610	-	-	-	BAB_RS23525	WP_002964683.1	282	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
I	NC_007618.1	1546607	1547464	-	-	-	BAB_RS23530	WP_002970221.1	285	MULTISPECIES: ABC transporter ATP-binding protein
I	NC_007618.1	1547461	1548369	-	-	-	BAB_RS23535	WP_002968767.1	302	MULTISPECIES: dipeptide ABC transporter permease DppC
I	NC_007618.1	1548377	1549384	-	-	-	BAB_RS23540	WP_002964686.1	335	MULTISPECIES: ABC transporter permease subunit
I	NC_007618.1	1551421	1551726	+	-	-	BAB_RS32800	WP_002964688.1	101	MULTISPECIES: hypothetical protein
I	NC_007618.1	1551642	1551881	+	-	-	BAB_RS23560	WP_002970224.1	79	MULTISPECIES: hypothetical protein
I	NC_007618.1	1551967	1552194	-	-	-	BAB_RS32805	WP_002966923.1	75	MULTISPECIES: hypothetical protein
I	NC_007618.1	1552184	1552531	+	-	-	BAB_RS23565	WP_002964689.1	115	MULTISPECIES: ArsR family transcriptional regulator
I	NC_007618.1	1552561	1553391	+	-	-	BAB_RS23570	WP_002966924.1	276	MULTISPECIES: RNA methyltransferase
I	NC_007618.1	1553613	1554809	-	-	-	BAB_RS23575	WP_002964692.1	398	MULTISPECIES: tRNA(5-methylaminomethyl-2-thiouridine)-methyltransferase
I	NC_007618.1	1555114	1555389	+	-	-	BAB_RS23585	WP_002964694.1	91	MULTISPECIES: DUF1153 domain-containing protein
I	NC_007618.1	1555592	1555885	+	-	-	BAB_RS23590	WP_002964695.1	97	MULTISPECIES: N-acetyltransferase
I	NC_007618.1	1555804	1556040	+	-	-	BAB_RS32810	WP_002969167.1	78	MULTISPECIES: hypothetical protein
I	NC_007618.1	1555933	1556844	-	-	-	BAB_RS23595	WP_002969593.1	303	MULTISPECIES: hypothetical protein
I	NC_007618.1	1557098	1557694	-	-	-	BAB_RS23600	WP_002964697.1	198	MULTISPECIES: DUF1134 domain-containing protein
I	NC_007618.1	1558106	1558735	+	-	-	BAB_RS23605	WP_002964698.1	209	MULTISPECIES: histidine phosphotransferase
I	NC_007618.1	1558848	1559546	-	-	-	BAB_RS23610	WP_002964699.1	232	MULTISPECIES: DNA-binding response regulator
I	NC_007618.1	1560077	1560469	+	-	-	BAB_RS23615	WP_002964700.1	130	MULTISPECIES: hypothetical protein
I	NC_007618.1	1560553	1561677	-	-	-	BAB_RS23620	WP_002969594.1	374	MULTISPECIES: DegT/DnrJ/EryC1/StrS aminotransferase family protein
I	NC_007618.1	1561837	1562793	-	-	-	BAB_RS23625	WP_002964702.1	318	MULTISPECIES: gfo/Idh/MocA family oxidoreductase
I	NC_007618.1	1563195	1563449	+	-	-	BAB_RS32815	WP_002966928.1	84	MULTISPECIES: hypothetical protein
I	NC_007618.1	1563625	1564407	-	-	-	BAB_RS23635	WP_002967853.1	260	MULTISPECIES: glycosyl transferase
I	NC_007618.1	1564453	1564677	-	-	-	BAB_RS23640	WP_016769398.1	74	MULTISPECIES: hypothetical protein
I	NC_007618.1	1565152	1568259	+	-	-	BAB_RS23650	WP_002966929.1	1035	MULTISPECIES: histidine kinase
I	NC_007618.1	1568611	1568856	-	-	-	BAB_RS32820	WP_002964705.1	81	MULTISPECIES: hypothetical protein
I	NC_007618.1	1569000	1570937	+	-	-	BAB_RS23655	WP_002969595.1	645	MULTISPECIES: AsmA family protein
I	NC_007618.1	1570945	1571766	-	-	-	BAB_RS23660	WP_002964707.1	273	MULTISPECIES: ABC transporter permease
I	NC_007618.1	1572694	1573839	-	-	-	BAB_RS23675	WP_002964709.1	381	MULTISPECIES: ABC transporter ATP-binding protein
I	NC_007618.1	1574081	1575184	-	-	-	BAB_RS23680	WP_002966931.1	367	MULTISPECIES: polyamine ABC transporter substrate-binding protein
I	NC_007618.1	1575188	1575388	+	-	-	BAB_RS32830	WP_014300057.1	66	MULTISPECIES: hypothetical protein
I	NC_007618.1	1577067	1578356	+	-	-	BAB_RS23695	WP_002964712.1	429	MULTISPECIES: isocitrate lyase
I	NC_007618.1	1578391	1578627	+	-	-	BAB_RS23700	WP_002964713.1	78	MULTISPECIES: hypothetical protein
I	NC_007618.1	1579193	1580107	+	-	-	BAB_RS23710	WP_002964715.1	304	MULTISPECIES: 7-alpha-hydroxysteroid dehydrogenase
I	NC_007618.1	1580173	1580967	+	-	-	BAB_RS23715	WP_002964716.1	264	MULTISPECIES: SDR family oxidoreductase
I	NC_007618.1	1580974	1581390	+	-	-	BAB_RS23720	WP_002971376.1	138	MULTISPECIES: hypothetical protein
I	NC_007618.1	1581481	1582734	+	-	-	BAB_RS23725	WP_002969598.1	417	MULTISPECIES: hypothetical protein
I	NC_007618.1	1582750	1583364	+	-	-	BAB_RS23730	WP_002964718.1	204	MULTISPECIES: MarC family protein
I	NC_007618.1	1583643	1584428	+	-	-	BAB_RS23735	WP_002964719.1	261	MULTISPECIES: porin family protein
I	NC_007618.1	1584565	1585995	-	-	-	BAB_RS23740	WP_002969599.1	476	MULTISPECIES: patatin
I	NC_007618.1	1586668	1586949	+	-	-	BAB_RS23745	WP_002969600.1	93	MULTISPECIES: PepSY domain-containing protein
I	NC_007618.1	1587226	1587873	-	-	-	BAB_RS23750	WP_002964722.1	215	MULTISPECIES: dihydroxyacetone kinase subunit L
I	NC_007618.1	1587939	1588844	-	-	-	BAB_RS23755	WP_079991729.1	301	MULTISPECIES: dihydroxyacetone kinase subunit DhaK
I	NC_007618.1	1588787	1590022	-	-	-	BAB_RS23760	WP_002964723.1	411	MULTISPECIES: glycerone kinase
I	NC_007618.1	1590181	1590822	-	-	-	BAB_RS23765	WP_002971374.1	213	MULTISPECIES: dihydroxyacetone kinase subunit L
I	NC_007618.1	1590834	1591826	-	-	-	BAB_RS23770	WP_002969174.1	330	MULTISPECIES: dihydroxyacetone kinase subunit DhaK
I	NC_007618.1	1591859	1592632	-	-	-	BAB_RS23775	WP_002966933.1	257	MULTISPECIES: D-threitol dehydrogenase
I	NC_007618.1	1592721	1593710	-	-	-	BAB_RS23780	WP_002966934.1	329	MULTISPECIES: sugar ABC transporter substrate-binding protein
I	NC_007618.1	1593886	1594890	-	-	-	BAB_RS23785	WP_002964728.1	334	MULTISPECIES: sugar ABC transporter permease
I	NC_007618.1	1594986	1596464	-	-	-	BAB_RS23790	WP_002966935.1	492	MULTISPECIES: sugar ABC transporter ATP-binding protein
I	NC_007618.1	1596760	1597077	+	-	-	BAB_RS23795	WP_002969602.1	105	MULTISPECIES: hypothetical protein
I	NC_007618.1	1597479	1599095	+	-	-	BAB_RS23800	WP_002964732.1	538	MULTISPECIES: choline dehydrogenase
I	NC_007618.1	1602851	1603093	+	-	-	BAB_RS23820	WP_002964733.1	80	MULTISPECIES: hypothetical protein
I	NC_007618.1	1605797	1606618	-	-	-	BAB_RS23840	WP_002964734.1	273	MULTISPECIES: IclR family transcriptional regulator
